movie_id,old_title,title,clean_title,poster_info,imdb_url,poster_url
62,Stargate (1994),Stargate,stargate,"(62, 'https://images-na.ssl-images-amazon.com/images/M/MV5BYzQzOTk2OTUtZDE4Yy00Mzk0LWJkNTEtZjBhMTRmMjk1MmYwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Stargate%20(1994),"https://images-na.ssl-images-amazon.com/images/M/MV5BYzQzOTk2OTUtZDE4Yy00Mzk0LWJkNTEtZjBhMTRmMjk1MmYwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
63,"Santa Clause, The (1994)",The Santa Clause,the santa clause,"(63, 'manual')",http://www.imdb.com/title/tt0111070/,manual
64,"Shawshank Redemption, The (1994)",The Shawshank Redemption,the shawshank redemption,"(64, 'manual')",http://www.imdb.com/title/tt0111161/,manual
65,What's Eating Gilbert Grape (1993),What's Eating Gilbert Grape,what's eating gilbert grape,"(65, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5NjY1MjE5MV5BMl5BanBnXkFtZTgwODU2NTYxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?What's%20Eating%20Gilbert%20Grape%20(1993),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5NjY1MjE5MV5BMl5BanBnXkFtZTgwODU2NTYxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
66,While You Were Sleeping (1995),While You Were Sleeping,while you were sleeping,"(66, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5NjU4NDUzMl5BMl5BanBnXkFtZTgwMjc4NDgzMTE@._V1_UX182_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?While%20You%20Were%20Sleeping%20(1995),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5NjU4NDUzMl5BMl5BanBnXkFtZTgwMjc4NDgzMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
67,Ace Ventura: Pet Detective (1994),Ace Ventura: Pet Detective,ace ventura: pet detective,"(67, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzNTI0ODUxOF5BMl5BanBnXkFtZTgwNTQxNzQxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Ace%20Ventura:%20Pet%20Detective%20(1994),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzNTI0ODUxOF5BMl5BanBnXkFtZTgwNTQxNzQxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
68,"Crow, The (1994)",The Crow,the crow,"(68, 'manual')",http://www.imdb.com/title/tt0109506/,manual
69,Forrest Gump (1994),Forrest Gump,forrest gump,"(69, 'https://images-na.ssl-images-amazon.com/images/M/MV5BYThjM2MwZGMtMzg3Ny00NGRkLWE4M2EtYTBiNWMzOTY0YTI4XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UY268_CR10,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Forrest%20Gump%20(1994),"https://images-na.ssl-images-amazon.com/images/M/MV5BYThjM2MwZGMtMzg3Ny00NGRkLWE4M2EtYTBiNWMzOTY0YTI4XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UY268_CR10,0,182,268_AL_.jpg"
70,Four Weddings and a Funeral (1994),Four Weddings and a Funeral,four weddings and a funeral,"(70, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyNzg2NzgxNV5BMl5BanBnXkFtZTcwMTcxNzczNA@@._V1_UX182_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Four%20Weddings%20and%20a%20Funeral%20(1994),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyNzg2NzgxNV5BMl5BanBnXkFtZTcwMTcxNzczNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
71,"Lion King, The (1994)",The Lion King,the lion king,"(71, 'manual')",http://www.imdb.com/title/tt0110357/,manual
72,"Mask, The (1994)",The Mask,the mask,"(72, 'manual')",http://www.imdb.com/title/tt0110475/,manual
73,Maverick (1994),Maverick,maverick,"(73, 'https://images-na.ssl-images-amazon.com/images/M/MV5BY2I1OTY2NmUtMGVlZi00NjNmLThkNTgtMjExMzRhOTM2MDJiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Maverick%20(1994),"https://images-na.ssl-images-amazon.com/images/M/MV5BY2I1OTY2NmUtMGVlZi00NjNmLThkNTgtMjExMzRhOTM2MDJiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
74,Faster Pussycat! Kill! Kill! (1965),Faster Pussycat! Kill! Kill!,faster pussycat! kill! kill!,"(74, 'manual')",http://www.imdb.com/title/tt0059170/,manual
75,Brother Minister: The Assassination of Malcolm X (1994),Brother Minister: The Assassination of Malcolm X,brother minister: the assassination of malcolm x,"(75, 'https://images-na.ssl-images-amazon.com/images/M/MV5BNDA2MTYyNDE4NV5BMl5BanBnXkFtZTcwOTY5ODA3NA@@._V1_UY268_CR7,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Brother%20Minister:%20The%20Assassination%20of%20Malcolm%20X%20(1994),"https://images-na.ssl-images-amazon.com/images/M/MV5BNDA2MTYyNDE4NV5BMl5BanBnXkFtZTcwOTY5ODA3NA@@._V1_UY268_CR7,0,182,268_AL_.jpg"
76,Carlito's Way (1993),Carlito's Way,carlito's way,"(76, 'https://images-na.ssl-images-amazon.com/images/M/MV5BZmQ1ZDc0MDAtNjVmYi00MDkxLWE5MDItZmJmNjcxZGEyMWRjXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Carlito's%20Way%20(1993),"https://images-na.ssl-images-amazon.com/images/M/MV5BZmQ1ZDc0MDAtNjVmYi00MDkxLWE5MDItZmJmNjcxZGEyMWRjXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg"
77,"Firm, The (1993)",The Firm,the firm,"(77, 'manual')",http://www.imdb.com/title/tt0106918/,manual
78,Free Willy (1993),Free Willy,free willy,"(78, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwNDc5MzAxNV5BMl5BanBnXkFtZTYwOTE2NDE5._V1_UY268_CR2,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Free%20Willy%20(1993),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwNDc5MzAxNV5BMl5BanBnXkFtZTYwOTE2NDE5._V1_UY268_CR2,0,182,268_AL_.jpg"
79,"Fugitive, The (1993)",The Fugitive,the fugitive,"(79, 'manual')",http://www.imdb.com/title/tt0106977/,manual
80,Hot Shots! Part Deux (1993),Hot Shots! Part Deux,hot shots! part deux,"(80, 'https://images-na.ssl-images-amazon.com/images/M/MV5BZjU2ODlmZWMtODEwZS00NTQ0LTk1ZDYtYzk0ZjE3ZGZhMGM0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Hot%20Shots!%20Part%20Deux%20(1993),"https://images-na.ssl-images-amazon.com/images/M/MV5BZjU2ODlmZWMtODEwZS00NTQ0LTk1ZDYtYzk0ZjE3ZGZhMGM0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
81,"Hudsucker Proxy, The (1994)",The Hudsucker Proxy,the hudsucker proxy,"(81, 'manual')",http://www.imdb.com/title/tt0110074/,manual
82,Jurassic Park (1993),Jurassic Park,jurassic park,"(82, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMjM2MDgxMDg0Nl5BMl5BanBnXkFtZTgwNTM2OTM5NDE@._V1_UX182_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Jurassic%20Park%20(1993),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM2MDgxMDg0Nl5BMl5BanBnXkFtZTgwNTM2OTM5NDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
83,Much Ado About Nothing (1993),Much Ado About Nothing,much ado about nothing,"(83, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMzkwODM1OTY1Nl5BMl5BanBnXkFtZTcwOTcxMDQ1NA@@._V1_UX182_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Much%20Ado%20About%20Nothing%20(1993),"https://images-na.ssl-images-amazon.com/images/M/MV5BMzkwODM1OTY1Nl5BMl5BanBnXkFtZTcwOTcxMDQ1NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
84,Robert A. Heinlein's The Puppet Masters (1994),Robert A. Heinlein's The Puppet Masters,robert a. heinlein's the puppet masters,"(84, 'manual')",http://www.imdb.com/title/tt0111003/,manual
85,"Ref, The (1994)",The Ref,the ref,"(85, 'manual')",http://www.imdb.com/title/tt0110955/,manual
86,"Remains of the Day, The (1993)",The Remains of the Day,the remains of the day,"(86, 'manual')",http://www.imdb.com/title/tt0107943/,manual
87,Searching for Bobby Fischer (1993),Searching for Bobby Fischer,searching for bobby fischer,"(87, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3NzY3ODg3N15BMl5BanBnXkFtZTcwNzU1NzcyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Searching%20for%20Bobby%20Fischer%20(1993),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3NzY3ODg3N15BMl5BanBnXkFtZTcwNzU1NzcyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
88,Sleepless in Seattle (1993),Sleepless in Seattle,sleepless in seattle,"(88, 'https://images-na.ssl-images-amazon.com/images/M/MV5BNzc0MDkwNjI0NF5BMl5BanBnXkFtZTgwMTY1MjEyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Sleepless%20in%20Seattle%20(1993),"https://images-na.ssl-images-amazon.com/images/M/MV5BNzc0MDkwNjI0NF5BMl5BanBnXkFtZTgwMTY1MjEyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
89,Blade Runner (1982),Blade Runner,blade runner,"(89, 'https://images-na.ssl-images-amazon.com/images/M/MV5BZWZlYmEyYTItNGRjYy00ZmMxLWEzMWItM2Q2NjZlNTMwMjQ3XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX182_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Blade%20Runner%20(1982),"https://images-na.ssl-images-amazon.com/images/M/MV5BZWZlYmEyYTItNGRjYy00ZmMxLWEzMWItM2Q2NjZlNTMwMjQ3XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX182_CR0,0,182,268_AL_.jpg"
90,So I Married an Axe Murderer (1993),So I Married an Axe Murderer,so i married an axe murderer,"(90, 'https://images-na.ssl-images-amazon.com/images/M/MV5BNjU0YzdhNjYtNzdlZi00ZDIwLWIzNWUtOWE2NmVjOGI2ZThiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?So%20I%20Married%20an%20Axe%20Murderer%20(1993),"https://images-na.ssl-images-amazon.com/images/M/MV5BNjU0YzdhNjYtNzdlZi00ZDIwLWIzNWUtOWE2NmVjOGI2ZThiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
91,"Nightmare Before Christmas, The (1993)",The Nightmare Before Christmas,the nightmare before christmas,"(91, 'manual')",http://www.imdb.com/title/tt0107688/,manual
92,True Romance (1993),True Romance,true romance,"(92, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxMTM3MDIwM15BMl5BanBnXkFtZTcwMDYyOTUyMg@@._V1_UX182_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?True%20Romance%20(1993),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxMTM3MDIwM15BMl5BanBnXkFtZTcwMDYyOTUyMg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
93,Welcome to the Dollhouse (1995),Welcome to the Dollhouse,welcome to the dollhouse,"(93, 'https://images-na.ssl-images-amazon.com/images/M/MV5BOGE0N2U2YzItM2NmNy00YTE1LWE1ZjktNWRlMWFhYTQzNzgzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/Title?Welcome+to+the+Dollhouse+(1995),"https://images-na.ssl-images-amazon.com/images/M/MV5BOGE0N2U2YzItM2NmNy00YTE1LWE1ZjktNWRlMWFhYTQzNzgzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
94,Home Alone (1990),Home Alone,home alone,"(94, 'https://images-na.ssl-images-amazon.com/images/M/MV5BNmQzYjEzYTQtNzNhZi00NmEwLThiZDMtMWYyNjRmZWY0ZTdkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Home%20Alone%20(1990),"https://images-na.ssl-images-amazon.com/images/M/MV5BNmQzYjEzYTQtNzNhZi00NmEwLThiZDMtMWYyNjRmZWY0ZTdkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
95,Aladdin (1992),Aladdin,aladdin,"(95, 'https://images-na.ssl-images-amazon.com/images/M/MV5BNTI4ODQ1MzAzNV5BMl5BanBnXkFtZTgwMzU4NzMxMDE@._V1_UY268_CR9,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Aladdin%20(1992),"https://images-na.ssl-images-amazon.com/images/M/MV5BNTI4ODQ1MzAzNV5BMl5BanBnXkFtZTgwMzU4NzMxMDE@._V1_UY268_CR9,0,182,268_AL_.jpg"
96,Terminator 2: Judgment Day (1991),Terminator 2: Judgment Day,terminator 2: judgment day,"(96, 'https://images-na.ssl-images-amazon.com/images/M/MV5BZDM2YjYwYWMtMWZlNi00ZDQxLWExMDctMDAzNzQ0OTkzZjljXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Terminator%202:%20Judgment%20Day%20(1991),"https://images-na.ssl-images-amazon.com/images/M/MV5BZDM2YjYwYWMtMWZlNi00ZDQxLWExMDctMDAzNzQ0OTkzZjljXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
97,Dances with Wolves (1990),Dances with Wolves,dances with wolves,"(97, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3OTI5NDczN15BMl5BanBnXkFtZTcwNDA0NDY3Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Dances%20with%20Wolves%20(1990),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3OTI5NDczN15BMl5BanBnXkFtZTcwNDA0NDY3Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
98,"Silence of the Lambs, The (1991)",The Silence of the Lambs,the silence of the lambs,"(98, 'manual')",http://www.imdb.com/title/tt0102926/,manual
99,Snow White and the Seven Dwarfs (1937),Snow White and the Seven Dwarfs,snow white and the seven dwarfs,"(99, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMzE2Mzc4M15BMl5BanBnXkFtZTcwMTE4NTc1Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Snow%20White%20and%20the%20Seven%20Dwarfs%20(1937),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMzE2Mzc4M15BMl5BanBnXkFtZTcwMTE4NTc1Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
100,Fargo (1996),Fargo,fargo,"(100, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxNzY3MzUxOV5BMl5BanBnXkFtZTcwMDA0NjMyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Fargo%20(1996),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxNzY3MzUxOV5BMl5BanBnXkFtZTcwMDA0NjMyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
101,Heavy Metal (1981),Heavy Metal,heavy metal,"(101, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMzYzNTU1MjEzNF5BMl5BanBnXkFtZTYwMTQ0OTU5._V1_UY268_CR2,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Heavy%20Metal%20(1981),"https://images-na.ssl-images-amazon.com/images/M/MV5BMzYzNTU1MjEzNF5BMl5BanBnXkFtZTYwMTQ0OTU5._V1_UY268_CR2,0,182,268_AL_.jpg"
102,"Aristocats, The (1970)",The Aristocats,the aristocats,"(102, 'manual')",http://www.imdb.com/title/tt0065421/,manual
103,All Dogs Go to Heaven 2 (1996),All Dogs Go to Heaven 2,all dogs go to heaven 2,"(103, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MjYyODUzNV5BMl5BanBnXkFtZTcwMTczNzUxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?All%20Dogs%20Go%20to%20Heaven%202%20(1996),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MjYyODUzNV5BMl5BanBnXkFtZTcwMTczNzUxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
104,Theodore Rex (1995),Theodore Rex,theodore rex,"(104, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3Mjk4MDgzMl5BMl5BanBnXkFtZTcwODE4MTYyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Theodore%20Rex%20(1995),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3Mjk4MDgzMl5BMl5BanBnXkFtZTcwODE4MTYyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
105,Sgt. Bilko (1996),Sgt. Bilko,sgt. bilko,"(105, 'https://images-na.ssl-images-amazon.com/images/M/MV5BN2M5NmJlNzEtYjkyNi00NTY0LWIzMGQtMGZmZjRjY2I3NzgyXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR5,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Sgt.%20Bilko%20(1996),"https://images-na.ssl-images-amazon.com/images/M/MV5BN2M5NmJlNzEtYjkyNi00NTY0LWIzMGQtMGZmZjRjY2I3NzgyXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR5,0,182,268_AL_.jpg"
106,Diabolique (1996),Diabolique,diabolique,"(106, 'https://images-na.ssl-images-amazon.com/images/M/MV5BNmFmOWRkZWEtYWZlNC00MDQyLWFlODAtODdjNzU5MzY5ZGE3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Diabolique%20(1996),"https://images-na.ssl-images-amazon.com/images/M/MV5BNmFmOWRkZWEtYWZlNC00MDQyLWFlODAtODdjNzU5MzY5ZGE3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
107,Moll Flanders (1996),Moll Flanders,moll flanders,"(107, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzNzA0NDU3OV5BMl5BanBnXkFtZTYwMDExODg5._V1_UX182_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Moll%20Flanders%20(1996),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzNzA0NDU3OV5BMl5BanBnXkFtZTYwMDExODg5._V1_UX182_CR0,0,182,268_AL_.jpg"
108,Kids in the Hall: Brain Candy (1996),Kids in the Hall: Brain Candy,kids in the hall: brain candy,"(108, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxMzE4NDUzNl5BMl5BanBnXkFtZTcwOTE4MjkxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Kids%20in%20the%20Hall:%20Brain%20Candy%20(1996),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxMzE4NDUzNl5BMl5BanBnXkFtZTcwOTE4MjkxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
109,Mystery Science Theater 3000: The Movie (1996),Mystery Science Theater 3000: The Movie,mystery science theater 3000: the movie,"(109, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1OTA2NzAyNV5BMl5BanBnXkFtZTcwMDI1MTYyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Mystery%20Science%20Theater%203000:%20The%20Movie%20(1996),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1OTA2NzAyNV5BMl5BanBnXkFtZTcwMDI1MTYyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
110,Operation Dumbo Drop (1995),Operation Dumbo Drop,operation dumbo drop,"(110, 'https://images-na.ssl-images-amazon.com/images/M/MV5BNTU2NzQyNDQ0NV5BMl5BanBnXkFtZTcwNTk4NjIyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Operation%20Dumbo%20Drop%20(1995),"https://images-na.ssl-images-amazon.com/images/M/MV5BNTU2NzQyNDQ0NV5BMl5BanBnXkFtZTcwNTk4NjIyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
111,"Truth About Cats & Dogs, The (1996)",The Truth About Cats & Dogs,the truth about cats & dogs,"(111, 'manual')",http://www.imdb.com/title/tt0117979/,manual
112,Flipper (1996),Flipper,flipper,"(112, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4MTMzOTg4Nl5BMl5BanBnXkFtZTcwMDEzNDQyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Flipper%20(1996),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4MTMzOTg4Nl5BMl5BanBnXkFtZTcwMDEzNDQyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
113,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",The Horseman on the Roof,the horseman on the roof,"(113, 'manual')",http://www.imdb.com/title/tt0113362/,manual
114,Wallace & Gromit: The Best of Aardman Animation (1996),Wallace & Gromit: The Best of Aardman Animation,wallace & gromit: the best of aardman animation,"(114, 'manual')",http://www.imdb.com/title/tt0118114/,manual
115,"Haunted World of Edward D. Wood Jr., The (1995)",The Haunted World of Edward D. Wood Jr.,the haunted world of edward d. wood jr.,"(115, 'manual')",http://www.imdb.com/title/tt0113270/,manual
116,Cold Comfort Farm (1995),Cold Comfort Farm,cold comfort farm,"(116, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyNDY3MTA2Ml5BMl5BanBnXkFtZTYwMzU3NTU5._V1._CR66,34,221,373_UX182_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Cold%20Comfort%20Farm%20(1995)%20(TV),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyNDY3MTA2Ml5BMl5BanBnXkFtZTYwMzU3NTU5._V1._CR66,34,221,373_UX182_CR0,0,182,268_AL_.jpg"
117,"Rock, The (1996)",The Rock,the rock,"(117, 'manual')",http://www.imdb.com/title/tt0117500/,manual
118,Twister (1996),Twister,twister,"(118, 'https://images-na.ssl-images-amazon.com/images/M/MV5BODExYTM0MzEtZGY2Yy00N2ExLTkwZjItNGYzYTRmMWZlOGEzXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Twister%20(1996),"https://images-na.ssl-images-amazon.com/images/M/MV5BODExYTM0MzEtZGY2Yy00N2ExLTkwZjItNGYzYTRmMWZlOGEzXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
119,Maya Lin: A Strong Clear Vision (1994),Maya Lin: A Strong Clear Vision,maya lin: a strong clear vision,"(119, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMTUxMjE1Nl5BMl5BanBnXkFtZTcwOTcxNzkxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Maya%20Lin:%20A%20Strong%20Clear%20Vision%20(1994),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMTUxMjE1Nl5BMl5BanBnXkFtZTcwOTcxNzkxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
120,Striptease (1996),Striptease,striptease,"(120, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyNTcyNzY1OF5BMl5BanBnXkFtZTcwNDM2MjAyMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Striptease%20(1996),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyNTcyNzY1OF5BMl5BanBnXkFtZTcwNDM2MjAyMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
121,Independence Day (ID4) (1996),Independence Day,independence day,"(121, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMGQwNDNkMmItYWY1Yy00YTZmLWE5OTAtODU0MGZmMzQ1NDdkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Independence%20Day%20(1996),"https://images-na.ssl-images-amazon.com/images/M/MV5BMGQwNDNkMmItYWY1Yy00YTZmLWE5OTAtODU0MGZmMzQ1NDdkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
122,"Cable Guy, The (1996)",The Cable Guy,the cable guy,"(122, 'manual')",http://www.imdb.com/title/tt0115798/,manual
123,"Frighteners, The (1996)",The Frighteners,the frighteners,"(123, 'manual')",http://www.imdb.com/title/tt0116365/,manual
124,Lone Star (1996),Lone Star,lone star,"(124, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NjUwODY0Nl5BMl5BanBnXkFtZTcwMjYyODcxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Lone%20Star%20(1996),"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NjUwODY0Nl5BMl5BanBnXkFtZTcwMjYyODcxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
125,Phenomenon (1996),Phenomenon,phenomenon,"(125, 'https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwMDA2NzEyMl5BMl5BanBnXkFtZTgwNTA2MjgxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg')",http://us.imdb.com/M/title-exact?Phenomenon%20(1996),"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwMDA2NzEyMl5BMl5BanBnXkFtZTgwNTA2MjgxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
126,"Spitfire Grill, The (1996)",The Spitfire Grill,the spitfire grill,"(126, 'manual')",http://www.imdb.com/title/tt0117718/,manual
127,"Godfather, The (1972)",The Godfather,the godfather,"(127, 'manual')",http://www.imdb.com/title/tt0068646/,manual
128,Supercop (1992),Supercop,supercop,"(128, 'manual')",http://www.imdb.com/title/tt0104558/,manual
